ID_CLIENT,ID_SKU,Quantity,dat_event,Valor_Unitario,Categoria,Valor_Total_Produto
3611,84,1,2024-11-23,93,Utensilios,93
6051,9,1,2024-11-23,250,Bebidas,250
6519,4,1,2024-11-23,175,Carnes,175
8802,70,1,2024-11-23,187,Utensilios,187
6132,12,1,2024-11-23,199,Limpeza,199
7413,21,1,2024-11-23,267,Carnes,267
5413,67,1,2024-11-23,275,Limpeza,275
1347,43,1,2024-11-23,284,Bebidas,284
5729,75,1,2024-11-23,247,Bebidas,247
8919,76,1,2024-11-23,228,Utensilios,228
8919,6,1,2024-11-23,273,Carnes,273
4125,31,1,2024-11-23,150,Limpeza,150
4128,84,1,2024-11-23,93,Utensilios,93
4128,42,1,2024-11-23,136,Bebidas,136
4326,66,1,2024-11-23,75,Utensilios,75
3208,22,1,2024-11-23,147,Bebidas,147
8622,69,1,2024-11-23,194,Carnes,194
8450,64,1,2024-11-23,213,Utensilios,213
6511,16,1,2024-11-23,150,Utensilios,150
9028,13,1,2024-11-23,91,Bebidas,91
622,96,1,2024-11-23,128,Carnes,128
1853,43,1,2024-11-23,284,Bebidas,284
1853,53,1,2024-11-23,187,Bebidas,187
457,67,1,2024-11-23,275,Limpeza,275
8091,51,1,2024-11-23,233,Bebidas,233
7276,18,1,2024-11-23,80,Utensilios,80
7276,1,1,2024-11-23,272,Limpeza,272
5692,55,1,2024-11-23,58,Bebidas,58
4549,6,1,2024-11-23,273,Carnes,273
1339,52,1,2024-11-23,69,Utensilios,69
4264,13,1,2024-11-23,91,Bebidas,91
8780,34,1,2024-11-23,132,Limpeza,132
7672,51,1,2024-11-23,233,Bebidas,233
7672,52,1,2024-11-23,69,Utensilios,69
7735,86,1,2024-11-23,298,Bebidas,298
7587,7,1,2024-11-23,288,Carnes,288
1877,64,1,2024-11-23,213,Utensilios,213
38,17,1,2024-11-23,199,Bebidas,199
7680,19,1,2024-11-23,59,Bebidas,59
1417,16,1,2024-11-24,150,Utensilios,150
1417,7,1,2024-11-24,288,Carnes,288
2322,91,1,2024-11-24,69,Bebidas,69
4740,19,1,2024-11-24,59,Bebidas,59
1131,26,1,2024-11-24,279,Carnes,279
3216,92,1,2024-11-24,175,Bebidas,175
7390,40,1,2024-11-24,130,Utensilios,130
7682,13,1,2024-11-24,91,Bebidas,91
2741,70,1,2024-11-24,187,Utensilios,187
7547,7,1,2024-11-24,288,Carnes,288
2246,84,1,2024-11-24,93,Utensilios,93
2652,29,1,2024-11-24,111,Bebidas,111
9985,73,1,2024-11-24,246,Utensilios,246
3403,72,1,2024-11-24,159,Utensilios,159
6523,10,1,2024-11-24,286,Carnes,286
764,38,1,2024-11-24,246,Bebidas,246
6299,50,1,2024-11-24,163,Carnes,163
7177,89,1,2024-11-24,271,Carnes,271
5882,44,1,2024-11-24,203,Carnes,203
559,57,1,2024-11-24,169,Utensilios,169
4825,20,1,2024-11-24,286,Limpeza,286
9372,29,1,2024-11-24,111,Bebidas,111
9153,43,1,2024-11-24,284,Bebidas,284
8990,2,1,2024-11-24,207,Carnes,207
9564,40,1,2024-11-24,130,Utensilios,130
8689,55,1,2024-11-24,58,Bebidas,58
677,82,1,2024-11-24,91,Utensilios,91
2105,89,1,2024-11-24,271,Carnes,271
3067,24,1,2024-11-24,150,Bebidas,150
3067,94,1,2024-11-24,242,Utensilios,242
3067,68,1,2024-11-24,152,Limpeza,152
8418,43,1,2024-11-24,284,Bebidas,284
4358,34,1,2024-11-25,132,Limpeza,132
3322,57,1,2024-11-25,169,Utensilios,169
8595,3,1,2024-11-25,67,Limpeza,67
3690,61,1,2024-11-25,204,Bebidas,204
3690,24,1,2024-11-25,150,Bebidas,150
5573,41,1,2024-11-25,164,Carnes,164
2031,9,1,2024-11-25,250,Bebidas,250
7713,67,1,2024-11-25,275,Limpeza,275
1178,8,1,2024-11-25,184,Carnes,184
7797,47,1,2024-11-25,163,Limpeza,163
5390,96,1,2024-11-25,128,Carnes,128
5851,85,1,2024-11-25,156,Bebidas,156
2127,60,1,2024-11-25,98,Limpeza,98
2127,39,1,2024-11-25,217,Bebidas,217
8671,42,1,2024-11-25,136,Bebidas,136
1068,7,1,2024-11-25,288,Carnes,288
1068,40,1,2024-11-25,130,Utensilios,130
1068,62,1,2024-11-25,246,Bebidas,246
6917,74,1,2024-11-25,256,Utensilios,256
9377,24,1,2024-11-25,150,Bebidas,150
9377,92,1,2024-11-25,175,Bebidas,175
2829,60,1,2024-11-25,98,Limpeza,98
2829,35,1,2024-11-25,149,Limpeza,149
2829,80,1,2024-11-25,188,Limpeza,188
9666,26,1,2024-11-25,279,Carnes,279
5176,54,1,2024-11-25,211,Limpeza,211
2147,90,1,2024-11-25,284,Carnes,284
2147,6,1,2024-11-25,273,Carnes,273
6083,43,1,2024-11-25,284,Bebidas,284
5274,44,1,2024-11-25,203,Carnes,203
5274,43,1,2024-11-25,284,Bebidas,284
3787,46,1,2024-11-25,74,Carnes,74
7716,8,1,2024-11-25,184,Carnes,184
7716,67,1,2024-11-25,275,Limpeza,275
880,97,1,2024-11-25,69,Bebidas,69
5119,98,1,2024-11-25,61,Utensilios,61
4907,99,1,2024-11-25,134,Limpeza,134
2189,40,1,2024-11-25,130,Utensilios,130
5764,11,1,2024-11-25,256,Carnes,256
5764,47,1,2024-11-25,163,Limpeza,163
8763,59,1,2024-11-25,274,Carnes,274
5454,92,1,2024-11-25,175,Bebidas,175
7356,93,1,2024-11-25,276,Bebidas,276
1042,70,1,2024-11-25,187,Utensilios,187
1287,94,1,2024-11-25,242,Utensilios,242
8994,77,1,2024-11-25,132,Carnes,132
4308,12,1,2024-11-26,199,Limpeza,199
4308,96,1,2024-11-26,128,Carnes,128
4308,72,1,2024-11-26,159,Utensilios,159
9069,83,1,2024-11-26,217,Limpeza,217
93,92,1,2024-11-26,175,Bebidas,175
5290,73,1,2024-11-26,246,Utensilios,246
4957,12,1,2024-11-26,199,Limpeza,199
1669,53,1,2024-11-26,187,Bebidas,187
6318,88,1,2024-11-26,198,Bebidas,198
6318,85,1,2024-11-26,156,Bebidas,156
2715,23,1,2024-11-26,135,Bebidas,135
248,14,1,2024-11-26,84,Limpeza,84
5975,22,1,2024-11-26,147,Bebidas,147
6528,9,1,2024-11-26,250,Bebidas,250
4040,73,1,2024-11-26,246,Utensilios,246
933,18,1,2024-11-26,80,Utensilios,80
2894,70,1,2024-11-26,187,Utensilios,187
2191,0,1,2024-11-26,263,Carnes,263
1309,29,1,2024-11-26,111,Bebidas,111
5119,1,1,2024-11-26,272,Limpeza,272
1884,13,1,2024-11-26,91,Bebidas,91
5475,15,1,2024-11-26,297,Bebidas,297
1520,82,1,2024-11-26,91,Utensilios,91
8792,27,1,2024-11-26,249,Utensilios,249
4330,17,1,2024-11-26,199,Bebidas,199
1746,28,1,2024-11-26,99,Carnes,99
5873,62,1,2024-11-26,246,Bebidas,246
70,89,1,2024-11-26,271,Carnes,271
3832,99,1,2024-11-26,134,Limpeza,134
1686,40,1,2024-11-26,130,Utensilios,130
9837,60,1,2024-11-26,98,Limpeza,98
43,94,1,2024-11-26,242,Utensilios,242
43,95,1,2024-11-26,156,Limpeza,156
9174,50,1,2024-11-26,163,Carnes,163
6618,55,1,2024-11-26,58,Bebidas,58
6618,52,1,2024-11-26,69,Utensilios,69
1831,61,1,2024-11-26,204,Bebidas,204
4817,28,1,2024-11-26,99,Carnes,99
2008,53,1,2024-11-26,187,Bebidas,187
7935,94,1,2024-11-27,242,Utensilios,242
7155,51,1,2024-11-27,233,Bebidas,233
7155,7,1,2024-11-27,288,Carnes,288
5885,94,1,2024-11-27,242,Utensilios,242
7870,56,1,2024-11-27,173,Utensilios,173
46,12,1,2024-11-27,199,Limpeza,199
6771,20,1,2024-11-27,286,Limpeza,286
5424,35,1,2024-11-27,149,Limpeza,149
7567,44,1,2024-11-27,203,Carnes,203
9031,80,1,2024-11-27,188,Limpeza,188
5828,56,1,2024-11-27,173,Utensilios,173
1940,26,1,2024-11-27,279,Carnes,279
2134,87,1,2024-11-27,236,Utensilios,236
9805,56,1,2024-11-27,173,Utensilios,173
1772,54,1,2024-11-27,211,Limpeza,211
5273,2,1,2024-11-27,207,Carnes,207
5270,87,1,2024-11-27,236,Utensilios,236
4915,64,1,2024-11-27,213,Utensilios,213
8355,16,1,2024-11-27,150,Utensilios,150
2175,25,1,2024-11-27,160,Limpeza,160
2175,55,1,2024-11-27,58,Bebidas,58
5948,37,1,2024-11-27,66,Utensilios,66
5948,4,1,2024-11-27,175,Carnes,175
689,10,1,2024-11-27,286,Carnes,286
6158,88,1,2024-11-27,198,Bebidas,198
6158,11,1,2024-11-27,256,Carnes,256
6158,9,1,2024-11-27,250,Bebidas,250
364,13,1,2024-11-27,91,Bebidas,91
9654,78,1,2024-11-27,203,Limpeza,203
7481,69,1,2024-11-27,194,Carnes,194
5708,85,1,2024-11-27,156,Bebidas,156
2367,35,1,2024-11-27,149,Limpeza,149
3955,63,1,2024-11-27,80,Carnes,80
1170,7,1,2024-11-27,288,Carnes,288
2001,9,1,2024-11-28,250,Bebidas,250
1014,48,1,2024-11-28,287,Carnes,287
1948,82,1,2024-11-28,91,Utensilios,91
6183,32,1,2024-11-28,299,Limpeza,299
1614,25,1,2024-11-28,160,Limpeza,160
267,46,1,2024-11-28,74,Carnes,74
631,1,1,2024-11-28,272,Limpeza,272
9075,53,1,2024-11-28,187,Bebidas,187
3540,91,1,2024-11-28,69,Bebidas,69
7374,81,1,2024-11-28,63,Bebidas,63
6407,51,1,2024-11-28,233,Bebidas,233
2362,56,1,2024-11-28,173,Utensilios,173
2362,15,1,2024-11-28,297,Bebidas,297
999,83,1,2024-11-28,217,Limpeza,217
2913,46,1,2024-11-28,74,Carnes,74
6005,74,1,2024-11-28,256,Utensilios,256
4320,83,1,2024-11-28,217,Limpeza,217
1958,33,1,2024-11-28,166,Bebidas,166
9081,39,1,2024-11-28,217,Bebidas,217
3311,40,1,2024-11-28,130,Utensilios,130
3578,15,1,2024-11-28,297,Bebidas,297
8490,8,1,2024-11-28,184,Carnes,184
8490,4,1,2024-11-28,175,Carnes,175
3093,15,1,2024-11-28,297,Bebidas,297
9430,12,1,2024-11-28,199,Limpeza,199
4182,32,1,2024-11-28,299,Limpeza,299
1353,39,1,2024-11-28,217,Bebidas,217
6346,39,1,2024-11-28,217,Bebidas,217
3308,43,1,2024-11-28,284,Bebidas,284
5999,30,1,2024-11-28,293,Bebidas,293
9556,39,1,2024-11-29,217,Bebidas,217
888,46,1,2024-11-29,74,Carnes,74
3623,56,1,2024-11-29,173,Utensilios,173
3623,38,1,2024-11-29,246,Bebidas,246
7202,70,1,2024-11-29,187,Utensilios,187
1822,75,1,2024-11-29,247,Bebidas,247
1822,0,1,2024-11-29,263,Carnes,263
4192,8,1,2024-11-29,184,Carnes,184
4192,57,1,2024-11-29,169,Utensilios,169
6105,77,1,2024-11-29,132,Carnes,132
6105,20,1,2024-11-29,286,Limpeza,286
7511,35,1,2024-11-29,149,Limpeza,149
537,86,1,2024-11-29,298,Bebidas,298
537,91,1,2024-11-29,69,Bebidas,69
2985,53,1,2024-11-29,187,Bebidas,187
1953,81,1,2024-11-29,63,Bebidas,63
4836,87,1,2024-11-29,236,Utensilios,236
7278,19,1,2024-11-29,59,Bebidas,59
7278,57,1,2024-11-29,169,Utensilios,169
6932,59,1,2024-11-29,274,Carnes,274
35,84,1,2024-11-29,93,Utensilios,93
321,71,1,2024-11-29,245,Carnes,245
6752,54,1,2024-11-29,211,Limpeza,211
9245,61,1,2024-11-29,204,Bebidas,204
2963,18,1,2024-11-29,80,Utensilios,80
2963,36,1,2024-11-29,167,Bebidas,167
2428,36,1,2024-11-29,167,Bebidas,167
9243,32,1,2024-11-29,299,Limpeza,299
31,66,1,2024-11-29,75,Utensilios,75
3315,40,1,2024-11-29,130,Utensilios,130
3315,7,1,2024-11-29,288,Carnes,288
9913,75,1,2024-11-29,247,Bebidas,247
9913,14,1,2024-11-29,84,Limpeza,84
277,53,1,2024-11-29,187,Bebidas,187
277,70,1,2024-11-29,187,Utensilios,187
8407,1,1,2024-11-29,272,Limpeza,272
9195,48,1,2024-11-29,287,Carnes,287
1685,24,1,2024-11-29,150,Bebidas,150
2461,11,1,2024-11-29,256,Carnes,256
1697,42,1,2024-11-29,136,Bebidas,136
1697,40,1,2024-11-29,130,Utensilios,130
634,50,1,2024-11-29,163,Carnes,163
9872,22,1,2024-11-29,147,Bebidas,147
1207,93,1,2024-11-29,276,Bebidas,276
3269,74,1,2024-11-29,256,Utensilios,256
5573,66,1,2024-11-29,75,Utensilios,75
7588,68,1,2024-11-29,152,Limpeza,152
9518,2,1,2024-11-29,207,Carnes,207
9518,81,1,2024-11-29,63,Bebidas,63
6534,92,1,2024-11-29,175,Bebidas,175
1425,90,1,2024-11-29,284,Carnes,284
1906,10,1,2024-11-29,286,Carnes,286
5514,43,1,2024-11-29,284,Bebidas,284
9200,27,1,2024-11-29,249,Utensilios,249
6155,55,1,2024-11-30,58,Bebidas,58
1927,47,1,2024-11-30,163,Limpeza,163
8318,2,1,2024-11-30,207,Carnes,207
6532,58,1,2024-11-30,45,Limpeza,45
8602,94,1,2024-11-30,242,Utensilios,242
701,48,1,2024-11-30,287,Carnes,287
2980,20,1,2024-11-30,286,Limpeza,286
234,49,1,2024-11-30,266,Utensilios,266
234,51,1,2024-11-30,233,Bebidas,233
6453,31,1,2024-11-30,150,Limpeza,150
532,8,1,2024-11-30,184,Carnes,184
1698,87,1,2024-11-30,236,Utensilios,236
6600,46,1,2024-11-30,74,Carnes,74
6600,62,1,2024-11-30,246,Bebidas,246
5622,14,1,2024-11-30,84,Limpeza,84
4124,45,1,2024-11-30,151,Carnes,151
4848,15,1,2024-11-30,297,Bebidas,297
4848,24,1,2024-11-30,150,Bebidas,150
1091,70,1,2024-11-30,187,Utensilios,187
3004,9,1,2024-11-30,250,Bebidas,250
3004,85,1,2024-11-30,156,Bebidas,156
2895,70,1,2024-11-30,187,Utensilios,187
8424,5,1,2024-11-30,76,Utensilios,76
6973,91,1,2024-11-30,69,Bebidas,69
7537,46,1,2024-11-30,74,Carnes,74
6009,1,1,2024-11-30,272,Limpeza,272
1795,67,1,2024-11-30,275,Limpeza,275
1795,85,1,2024-11-30,156,Bebidas,156
7696,8,1,2024-11-30,184,Carnes,184
4201,96,1,2024-11-30,128,Carnes,128
1851,20,1,2024-11-30,286,Limpeza,286
8090,95,1,2024-11-30,156,Limpeza,156
1880,53,1,2024-11-30,187,Bebidas,187
2317,37,1,2024-11-30,66,Utensilios,66
4018,27,1,2024-11-30,249,Utensilios,249
9245,99,1,2024-11-30,134,Limpeza,134
4061,93,1,2024-11-30,276,Bebidas,276
9084,88,1,2024-11-30,198,Bebidas,198
3106,59,1,2024-11-30,274,Carnes,274
3106,64,1,2024-11-30,213,Utensilios,213
2857,21,1,2024-11-30,267,Carnes,267
9361,40,1,2024-11-30,130,Utensilios,130
1655,25,1,2024-12-01,160,Limpeza,160
4668,98,1,2024-12-01,61,Utensilios,61
4099,46,1,2024-12-01,74,Carnes,74
8214,49,1,2024-12-01,266,Utensilios,266
4185,42,1,2024-12-01,136,Bebidas,136
4576,77,1,2024-12-01,132,Carnes,132
4576,76,1,2024-12-01,228,Utensilios,228
2281,14,1,2024-12-01,84,Limpeza,84
2281,5,1,2024-12-01,76,Utensilios,76
3433,1,1,2024-12-01,272,Limpeza,272
6925,47,1,2024-12-01,163,Limpeza,163
1180,32,1,2024-12-01,299,Limpeza,299
4087,93,1,2024-12-01,276,Bebidas,276
4087,64,1,2024-12-01,213,Utensilios,213
5528,63,1,2024-12-01,80,Carnes,80
8025,2,1,2024-12-01,207,Carnes,207
6202,91,1,2024-12-01,69,Bebidas,69
9138,40,1,2024-12-01,130,Utensilios,130
2485,81,1,2024-12-01,63,Bebidas,63
2485,95,1,2024-12-01,156,Limpeza,156
2485,75,1,2024-12-01,247,Bebidas,247
2057,31,1,2024-12-01,150,Limpeza,150
2057,88,1,2024-12-01,198,Bebidas,198
2925,13,1,2024-12-01,91,Bebidas,91
4427,62,1,2024-12-01,246,Bebidas,246
8207,86,1,2024-12-01,298,Bebidas,298
5702,79,1,2024-12-01,163,Limpeza,163
6119,92,1,2024-12-01,175,Bebidas,175
614,90,1,2024-12-01,284,Carnes,284
2795,63,1,2024-12-01,80,Carnes,80
3868,33,1,2024-12-01,166,Bebidas,166
4774,80,1,2024-12-01,188,Limpeza,188
9477,95,1,2024-12-01,156,Limpeza,156
9477,28,1,2024-12-01,99,Carnes,99
2596,73,1,2024-12-01,246,Utensilios,246
3544,58,1,2024-12-01,45,Limpeza,45
9532,42,1,2024-12-01,136,Bebidas,136
7207,80,1,2024-12-01,188,Limpeza,188
3112,22,1,2024-12-01,147,Bebidas,147
7964,4,1,2024-12-02,175,Carnes,175
4656,77,1,2024-12-02,132,Carnes,132
1325,95,1,2024-12-02,156,Limpeza,156
9125,84,1,2024-12-02,93,Utensilios,93
994,9,1,2024-12-02,250,Bebidas,250
994,29,1,2024-12-02,111,Bebidas,111
9928,1,1,2024-12-02,272,Limpeza,272
7105,68,1,2024-12-02,152,Limpeza,152
260,84,1,2024-12-02,93,Utensilios,93
4468,23,1,2024-12-02,135,Bebidas,135
2035,77,1,2024-12-02,132,Carnes,132
5726,99,1,2024-12-02,134,Limpeza,134
5726,96,1,2024-12-02,128,Carnes,128
6645,70,1,2024-12-02,187,Utensilios,187
6150,89,1,2024-12-02,271,Carnes,271
6150,74,1,2024-12-02,256,Utensilios,256
7158,94,1,2024-12-02,242,Utensilios,242
3764,71,1,2024-12-02,245,Carnes,245
2022,66,1,2024-12-02,75,Utensilios,75
2022,55,1,2024-12-02,58,Bebidas,58
2022,20,1,2024-12-02,286,Limpeza,286
1897,77,1,2024-12-02,132,Carnes,132
7452,87,1,2024-12-02,236,Utensilios,236
7465,69,1,2024-12-02,194,Carnes,194
5022,29,1,2024-12-02,111,Bebidas,111
5022,26,1,2024-12-02,279,Carnes,279
4085,99,1,2024-12-02,134,Limpeza,134
6261,24,1,2024-12-02,150,Bebidas,150
2921,35,1,2024-12-02,149,Limpeza,149
2921,76,1,2024-12-02,228,Utensilios,228
8478,64,1,2024-12-02,213,Utensilios,213
8042,35,1,2024-12-02,149,Limpeza,149
5459,72,1,2024-12-02,159,Utensilios,159
2405,99,1,2024-12-02,134,Limpeza,134
5212,82,1,2024-12-02,91,Utensilios,91
5270,91,1,2024-12-02,69,Bebidas,69
2493,16,1,2024-12-02,150,Utensilios,150
2493,46,1,2024-12-02,74,Carnes,74
6683,88,1,2024-12-02,198,Bebidas,198
6683,91,1,2024-12-02,69,Bebidas,69
9999,15,1,2024-12-02,297,Bebidas,297
3326,68,1,2024-12-03,152,Limpeza,152
359,39,1,2024-12-03,217,Bebidas,217
6528,54,1,2024-12-03,211,Limpeza,211
6269,98,1,2024-12-03,61,Utensilios,61
6269,80,1,2024-12-03,188,Limpeza,188
9792,34,1,2024-12-03,132,Limpeza,132
7917,45,1,2024-12-03,151,Carnes,151
6726,94,1,2024-12-03,242,Utensilios,242
4746,89,1,2024-12-03,271,Carnes,271
7614,10,1,2024-12-03,286,Carnes,286
4600,14,1,2024-12-03,84,Limpeza,84
2731,3,1,2024-12-03,67,Limpeza,67
1471,10,1,2024-12-03,286,Carnes,286
1471,51,1,2024-12-03,233,Bebidas,233
2274,14,1,2024-12-03,84,Limpeza,84
6427,25,1,2024-12-03,160,Limpeza,160
2528,96,1,2024-12-03,128,Carnes,128
932,27,1,2024-12-03,249,Utensilios,249
6669,24,1,2024-12-03,150,Bebidas,150
6669,71,1,2024-12-03,245,Carnes,245
2772,79,1,2024-12-03,163,Limpeza,163
6891,69,1,2024-12-03,194,Carnes,194
9878,0,1,2024-12-03,263,Carnes,263
1755,10,1,2024-12-03,286,Carnes,286
8373,23,1,2024-12-03,135,Bebidas,135
3104,82,1,2024-12-03,91,Utensilios,91
6189,10,1,2024-12-03,286,Carnes,286
2537,24,1,2024-12-03,150,Bebidas,150
2537,89,1,2024-12-03,271,Carnes,271
4817,28,1,2024-12-03,99,Carnes,99
5410,66,1,2024-12-04,75,Utensilios,75
5410,42,1,2024-12-04,136,Bebidas,136
5410,27,1,2024-12-04,249,Utensilios,249
9227,69,1,2024-12-04,194,Carnes,194
9227,71,1,2024-12-04,245,Carnes,245
7936,97,1,2024-12-04,69,Bebidas,69
3025,44,1,2024-12-04,203,Carnes,203
6031,7,1,2024-12-04,288,Carnes,288
9827,79,1,2024-12-04,163,Limpeza,163
9827,7,1,2024-12-04,288,Carnes,288
3773,5,1,2024-12-04,76,Utensilios,76
9750,37,1,2024-12-04,66,Utensilios,66
9750,57,1,2024-12-04,169,Utensilios,169
731,53,1,2024-12-04,187,Bebidas,187
589,83,1,2024-12-04,217,Limpeza,217
4887,91,1,2024-12-04,69,Bebidas,69
4504,78,1,2024-12-04,203,Limpeza,203
4504,11,1,2024-12-04,256,Carnes,256
8284,88,1,2024-12-04,198,Bebidas,198
8175,92,1,2024-12-04,175,Bebidas,175
8175,24,1,2024-12-04,150,Bebidas,150
8342,76,1,2024-12-04,228,Utensilios,228
1898,5,1,2024-12-04,76,Utensilios,76
3258,73,1,2024-12-04,246,Utensilios,246
6273,59,1,2024-12-04,274,Carnes,274
8282,39,1,2024-12-04,217,Bebidas,217
1782,66,1,2024-12-04,75,Utensilios,75
7937,58,1,2024-12-04,45,Limpeza,45
1547,27,1,2024-12-04,249,Utensilios,249
4189,86,1,2024-12-04,298,Bebidas,298
7832,49,1,2024-12-04,266,Utensilios,266
2993,1,1,2024-12-04,272,Limpeza,272
2679,28,1,2024-12-04,99,Carnes,99
9107,48,1,2024-12-04,287,Carnes,287
3138,56,1,2024-12-04,173,Utensilios,173
3138,65,1,2024-12-04,198,Carnes,198
2382,95,1,2024-12-04,156,Limpeza,156
2352,67,1,2024-12-04,275,Limpeza,275
2352,74,1,2024-12-04,256,Utensilios,256
6418,39,1,2024-12-04,217,Bebidas,217
8619,8,1,2024-12-05,184,Carnes,184
7071,46,1,2024-12-05,74,Carnes,74
9132,35,1,2024-12-05,149,Limpeza,149
4276,22,1,2024-12-05,147,Bebidas,147
4015,47,1,2024-12-05,163,Limpeza,163
4015,61,1,2024-12-05,204,Bebidas,204
5255,80,1,2024-12-05,188,Limpeza,188
8106,52,1,2024-12-05,69,Utensilios,69
9058,39,1,2024-12-05,217,Bebidas,217
4805,40,1,2024-12-05,130,Utensilios,130
8651,56,1,2024-12-05,173,Utensilios,173
4456,7,1,2024-12-05,288,Carnes,288
4002,64,1,2024-12-05,213,Utensilios,213
4002,70,1,2024-12-05,187,Utensilios,187
2733,31,1,2024-12-05,150,Limpeza,150
8435,86,1,2024-12-05,298,Bebidas,298
4848,53,1,2024-12-05,187,Bebidas,187
8632,39,1,2024-12-05,217,Bebidas,217
1736,82,1,2024-12-05,91,Utensilios,91
4972,89,1,2024-12-05,271,Carnes,271
7904,55,1,2024-12-05,58,Bebidas,58
1913,74,1,2024-12-05,256,Utensilios,256
1372,55,1,2024-12-05,58,Bebidas,58
276,7,1,2024-12-05,288,Carnes,288
8689,35,1,2024-12-05,149,Limpeza,149
1665,54,1,2024-12-05,211,Limpeza,211
2755,93,1,2024-12-05,276,Bebidas,276
2743,15,1,2024-12-05,297,Bebidas,297
8537,14,1,2024-12-05,84,Limpeza,84
7982,82,1,2024-12-05,91,Utensilios,91
3054,51,1,2024-12-05,233,Bebidas,233
4888,33,1,2024-12-05,166,Bebidas,166
1556,75,1,2024-12-05,247,Bebidas,247
1556,5,1,2024-12-05,76,Utensilios,76
6020,25,1,2024-12-05,160,Limpeza,160
7592,92,1,2024-12-05,175,Bebidas,175
4716,31,1,2024-12-06,150,Limpeza,150
5782,14,1,2024-12-06,84,Limpeza,84
5782,31,1,2024-12-06,150,Limpeza,150
515,48,1,2024-12-06,287,Carnes,287
2428,51,1,2024-12-06,233,Bebidas,233
9485,8,1,2024-12-06,184,Carnes,184
9485,82,1,2024-12-06,91,Utensilios,91
5898,27,1,2024-12-06,249,Utensilios,249
9967,12,1,2024-12-06,199,Limpeza,199
1092,68,1,2024-12-06,152,Limpeza,152
8191,85,1,2024-12-06,156,Bebidas,156
8191,99,1,2024-12-06,134,Limpeza,134
5781,23,1,2024-12-06,135,Bebidas,135
2722,91,1,2024-12-06,69,Bebidas,69
6218,74,1,2024-12-06,256,Utensilios,256
1046,88,1,2024-12-06,198,Bebidas,198
177,7,1,2024-12-06,288,Carnes,288
7293,21,1,2024-12-06,267,Carnes,267
4500,9,1,2024-12-06,250,Bebidas,250
889,22,1,2024-12-06,147,Bebidas,147
889,84,1,2024-12-06,93,Utensilios,93
1656,75,1,2024-12-06,247,Bebidas,247
786,14,1,2024-12-06,84,Limpeza,84
3837,49,1,2024-12-06,266,Utensilios,266
751,69,1,2024-12-06,194,Carnes,194
9553,47,1,2024-12-06,163,Limpeza,163
3717,95,1,2024-12-06,156,Limpeza,156
4535,2,1,2024-12-06,207,Carnes,207
4535,36,1,2024-12-06,167,Bebidas,167
165,34,1,2024-12-06,132,Limpeza,132
6263,38,1,2024-12-06,246,Bebidas,246
1050,22,1,2024-12-06,147,Bebidas,147
1050,48,1,2024-12-06,287,Carnes,287
395,92,1,2024-12-06,175,Bebidas,175
395,20,1,2024-12-06,286,Limpeza,286
7408,72,1,2024-12-06,159,Utensilios,159
6197,40,1,2024-12-06,130,Utensilios,130
9540,53,1,2024-12-06,187,Bebidas,187
3188,21,1,2024-12-06,267,Carnes,267
5834,73,1,2024-12-06,246,Utensilios,246
440,4,1,2024-12-06,175,Carnes,175
6139,6,1,2024-12-06,273,Carnes,273
5661,37,1,2024-12-06,66,Utensilios,66
1179,3,1,2024-12-06,67,Limpeza,67
4163,39,1,2024-12-06,217,Bebidas,217
885,6,1,2024-12-06,273,Carnes,273
2682,48,1,2024-12-07,287,Carnes,287
6351,26,1,2024-12-07,279,Carnes,279
6351,99,1,2024-12-07,134,Limpeza,134
7264,83,1,2024-12-07,217,Limpeza,217
5317,39,1,2024-12-07,217,Bebidas,217
5317,61,1,2024-12-07,204,Bebidas,204
9218,26,1,2024-12-07,279,Carnes,279
770,57,1,2024-12-07,169,Utensilios,169
8179,1,1,2024-12-07,272,Limpeza,272
1529,58,1,2024-12-07,45,Limpeza,45
1078,90,1,2024-12-07,284,Carnes,284
3085,11,1,2024-12-07,256,Carnes,256
9111,22,1,2024-12-07,147,Bebidas,147
5045,7,1,2024-12-07,288,Carnes,288
2831,63,1,2024-12-07,80,Carnes,80
8107,67,1,2024-12-07,275,Limpeza,275
1035,0,1,2024-12-07,263,Carnes,263
4593,17,1,2024-12-07,199,Bebidas,199
4593,65,1,2024-12-07,198,Carnes,198
4987,4,1,2024-12-07,175,Carnes,175
2063,3,1,2024-12-07,67,Limpeza,67
1460,73,1,2024-12-07,246,Utensilios,246
4226,50,1,2024-12-07,163,Carnes,163
2665,65,1,2024-12-07,198,Carnes,198
9468,62,1,2024-12-07,246,Bebidas,246
2848,89,1,2024-12-07,271,Carnes,271
8287,69,1,2024-12-07,194,Carnes,194
8287,53,1,2024-12-07,187,Bebidas,187
6235,73,1,2024-12-07,246,Utensilios,246
118,42,1,2024-12-07,136,Bebidas,136
5724,95,1,2024-12-08,156,Limpeza,156
9829,86,1,2024-12-08,298,Bebidas,298
4803,1,1,2024-12-08,272,Limpeza,272
4803,27,1,2024-12-08,249,Utensilios,249
1126,75,1,2024-12-08,247,Bebidas,247
2242,86,1,2024-12-08,298,Bebidas,298
2203,87,1,2024-12-08,236,Utensilios,236
8739,40,1,2024-12-08,130,Utensilios,130
8739,95,1,2024-12-08,156,Limpeza,156
6425,21,1,2024-12-08,267,Carnes,267
6433,8,1,2024-12-08,184,Carnes,184
